Index,x,y,feature,color
3582,246.0812864900426,602.4660668335143,Feature 3,#89CBE7
3583,238.11291975483533,626.1223639570725,Feature 3,#89CBE7
3584,187.78667833496505,594.474601281215,Feature 3,#89CBE7
3585,141.8529783584413,593.1057007509717,Feature 3,#89CBE7
3586,169.81867319527373,553.7644883945253,Feature 3,#89CBE7
3587,306.8603379577844,626.264767371355,Feature 3,#89CBE7
3588,222.4902620400373,578.2425844756656,Feature 3,#89CBE7
3589,207.0423276340984,587.5394538834335,Feature 3,#89CBE7
3590,146.8988271858948,607.901193826033,Feature 3,#89CBE7
3591,262.34072899120235,566.9658969634793,Feature 3,#89CBE7
3592,186.72210810720924,621.092803645863,Feature 3,#89CBE7
3593,288.63074203978584,564.0181553790844,Feature 3,#89CBE7
3594,194.7278795145573,647.8214971430601,Feature 3,#89CBE7
3595,260.15179447473815,654.2159438736664,Feature 3,#89CBE7
3596,296.6719216533294,559.9071798654197,Feature 3,#89CBE7
3597,175.99486756801736,641.0228631037024,Feature 3,#89CBE7
3598,217.743388716252,582.6731180934753,Feature 3,#89CBE7
3599,168.1687521176367,600.6205342279264,Feature 3,#89CBE7
3600,321.50379552765565,563.3269174822314,Feature 3,#89CBE7
3601,237.80112346089427,575.8376853826232,Feature 3,#89CBE7
3602,214.75790379058282,549.9279678769238,Feature 3,#89CBE7
3603,294.3898185819508,546.2249245851417,Feature 3,#89CBE7
3604,209.81013681015565,579.5540198922126,Feature 3,#89CBE7
3605,227.70524851191053,629.8052914614993,Feature 3,#89CBE7
3606,302.9639030527681,546.4315944479252,Feature 3,#89CBE7
3607,217.424741852341,603.9185124377699,Feature 3,#89CBE7
3608,272.2759898245269,606.4069387931303,Feature 3,#89CBE7
3609,237.82540046642467,590.2980994219903,Feature 3,#89CBE7
3610,287.91483513194714,590.544973166702,Feature 3,#89CBE7
3611,202.47493758275914,589.458464512316,Feature 3,#89CBE7
3612,160.3543546256803,601.2501533107215,Feature 3,#89CBE7
3613,207.8378464200515,530.1001504710446,Feature 3,#89CBE7
3614,175.77123815785635,641.166278281844,Feature 3,#89CBE7
3615,286.3338806587216,588.4141803367355,Feature 3,#89CBE7
3616,243.85717600398698,580.8391611076255,Feature 3,#89CBE7
3617,227.00139019827563,593.816862379267,Feature 3,#89CBE7
3618,263.04747621228114,650.2329882741282,Feature 3,#89CBE7
3619,248.90927448190803,632.2855973854965,Feature 3,#89CBE7
3620,156.1849104644778,524.1914862627913,Feature 3,#89CBE7
3621,203.1149612027582,541.2748748743089,Feature 3,#89CBE7
3622,208.9925714886487,592.0931953939868,Feature 3,#89CBE7
3623,188.47626722311188,637.6997324820351,Feature 3,#89CBE7
3624,190.3375486584707,617.7330516651916,Feature 3,#89CBE7
3625,202.8011328689148,651.7203147825232,Feature 3,#89CBE7
3626,218.9542778909818,599.6007285871387,Feature 3,#89CBE7
3627,225.65926621565038,542.2757097893883,Feature 3,#89CBE7
3628,143.6621554843233,532.8778390204101,Feature 3,#89CBE7
3629,141.5554441058984,638.7126813612035,Feature 3,#89CBE7
3630,291.49156985561916,600.8743905974404,Feature 3,#89CBE7
3631,243.60983244794667,544.6074495777491,Feature 3,#89CBE7
3632,213.7435052247507,534.294498589627,Feature 3,#89CBE7
3633,143.48405728398524,635.8233513214693,Feature 3,#89CBE7
3634,268.73135498577824,536.4742822341786,Feature 3,#89CBE7
3635,299.61539773876245,592.7716009766168,Feature 3,#89CBE7
3636,247.8773811244307,558.6746405759087,Feature 3,#89CBE7
3637,221.95470478464915,548.5210654893237,Feature 3,#89CBE7
3638,259.52498600886383,574.6566908659846,Feature 3,#89CBE7
3639,210.659704654008,556.3493233158586,Feature 3,#89CBE7
3640,245.69128709052515,594.9221851127661,Feature 3,#89CBE7
3641,181.5646135353871,584.0461621189173,Feature 3,#89CBE7
3642,189.98441839983565,678.032966502679,Feature 3,#89CBE7
3643,262.16268369613374,611.8711957947028,Feature 3,#89CBE7
3644,249.8838588727577,614.1245360472205,Feature 3,#89CBE7
3645,199.17375014537132,593.2253426223265,Feature 3,#89CBE7
3646,150.73482266682072,574.5477122698092,Feature 3,#89CBE7
3647,209.04966589962874,600.7022755835231,Feature 3,#89CBE7
3648,160.94019347965997,674.8155989608782,Feature 3,#89CBE7
3649,272.52873092600726,665.0790418124146,Feature 3,#89CBE7
3650,177.18553394106073,690.3433480048013,Feature 3,#89CBE7
3651,202.27644418217272,580.79014941037,Feature 3,#89CBE7
3652,272.5286000611186,570.1042855287586,Feature 3,#89CBE7
3653,188.39882105763243,603.1601093686858,Feature 3,#89CBE7
3654,193.25952172472049,552.2197458978925,Feature 3,#89CBE7
3655,197.82113372673348,559.2105689384923,Feature 3,#89CBE7
3656,183.27990687308792,600.3633024347107,Feature 3,#89CBE7
3657,243.24249828936047,652.3060714182146,Feature 3,#89CBE7
3658,212.36317739972213,597.3124867123321,Feature 3,#89CBE7
3659,224.18953288829925,613.0522752004947,Feature 3,#89CBE7
3660,215.6347104214285,591.556279431171,Feature 3,#89CBE7
3661,203.34980896335603,518.6764998078824,Feature 3,#89CBE7
3662,233.99719545999955,636.7438552358738,Feature 3,#89CBE7
3663,205.70099124371973,593.9237973738626,Feature 3,#89CBE7
3664,221.36032188721788,526.5583695947231,Feature 3,#89CBE7
3665,217.428411983823,611.5230662756585,Feature 3,#89CBE7
3666,153.42958144975933,623.5557383165643,Feature 3,#89CBE7
3667,144.38065201770297,593.5827310023277,Feature 3,#89CBE7
3668,128.8163608787846,590.701657674207,Feature 3,#89CBE7
3669,261.59226314711515,624.1199509343387,Feature 3,#89CBE7
3670,228.26957890853595,642.8861123650227,Feature 3,#89CBE7
3671,126.26013969550222,603.9615573958374,Feature 3,#89CBE7
3672,183.88692146410753,558.135743885696,Feature 3,#89CBE7
3673,229.54823062375124,701.828448221017,Feature 3,#89CBE7
3674,233.3083270671529,613.1370214857884,Feature 3,#89CBE7
3675,220.1038101076595,612.9190648474969,Feature 3,#89CBE7
3676,216.54657585332765,609.6160222822924,Feature 3,#89CBE7
3677,169.2867340048019,640.9106503765586,Feature 3,#89CBE7
3678,268.52125090605404,543.7324918029326,Feature 3,#89CBE7
3679,137.48683914144837,621.7688429387858,Feature 3,#89CBE7
3680,166.54775870355962,664.1147863019887,Feature 3,#89CBE7
3681,188.44684873992924,517.8711520852256,Feature 3,#89CBE7
3682,161.30425454338004,651.4106150794221,Feature 3,#89CBE7
3683,214.2754379487054,607.7240779904782,Feature 3,#89CBE7
3684,210.3857985552987,573.7640360267878,Feature 3,#89CBE7
3685,225.91934614400165,604.7018089841253,Feature 3,#89CBE7
3686,151.67228700428615,571.0571986875426,Feature 3,#89CBE7
3687,265.13234171493104,594.1758695386538,Feature 3,#89CBE7
3688,243.11171627325123,667.646114486539,Feature 3,#89CBE7
3689,274.13836790257386,619.3294332159439,Feature 3,#89CBE7
3690,258.00281655616936,631.6241535817568,Feature 3,#89CBE7
3691,186.04620880736303,598.3688107074778,Feature 3,#89CBE7
3692,290.36371398751106,558.6429606645567,Feature 3,#89CBE7
3693,240.06063865883777,518.4844729882188,Feature 3,#89CBE7
3694,222.41164470011907,611.9541446404083,Feature 3,#89CBE7
3695,229.69831322788775,616.645619386798,Feature 3,#89CBE7
3696,245.16478578988313,647.8314675388682,Feature 3,#89CBE7
3697,194.91034154934516,669.7312838208984,Feature 3,#89CBE7
3698,153.2778445595751,678.5912635632718,Feature 3,#89CBE7
3699,250.3518689301691,529.6808837604935,Feature 3,#89CBE7
3700,170.02646860001343,666.8976448106167,Feature 3,#89CBE7
3701,192.96159553096305,611.2949456744412,Feature 3,#89CBE7
3702,193.41604822171504,609.9335814175569,Feature 3,#89CBE7
3703,212.16355018754314,678.4115162795679,Feature 3,#89CBE7
3704,155.7914608245669,671.1132040038382,Feature 3,#89CBE7
3705,217.48768653741226,615.5802892426593,Feature 3,#89CBE7
3706,219.22492934207872,608.6505776445139,Feature 3,#89CBE7
3707,179.85814662548773,699.0554893132374,Feature 3,#89CBE7
3708,266.1086514155647,566.9234799822304,Feature 3,#89CBE7
3709,270.24441849246205,614.6632492853245,Feature 3,#89CBE7
3710,231.7751453805881,613.8217865758946,Feature 3,#89CBE7
3711,155.29309054991475,565.9600911615065,Feature 3,#89CBE7
3712,262.4817263797281,584.7999601682548,Feature 3,#89CBE7
3713,217.75011442737423,658.5226503705437,Feature 3,#89CBE7
3714,199.59377672782747,635.4954447082581,Feature 3,#89CBE7
3715,213.75001615566802,635.7761710031756,Feature 3,#89CBE7
3716,215.092766809692,614.0344438999814,Feature 3,#89CBE7
3717,217.3836420164293,638.7077366644105,Feature 3,#89CBE7
3718,207.6973647990991,576.8063940680681,Feature 3,#89CBE7
3719,292.49773247013707,565.1328253767573,Feature 3,#89CBE7
3720,237.01099267685726,587.277644475409,Feature 3,#89CBE7
3721,213.16541986707983,598.9923263363412,Feature 3,#89CBE7
3722,223.1545493903276,663.7416727117359,Feature 3,#89CBE7
3723,237.2225706480583,595.8468019324872,Feature 3,#89CBE7
3724,244.5701625945455,628.1273946572949,Feature 3,#89CBE7
3725,212.72172709418425,642.7069837494387,Feature 3,#89CBE7
3726,122.34094869802114,616.8101687820397,Feature 3,#89CBE7
3727,242.43346547977853,680.6881396104977,Feature 3,#89CBE7
3728,259.74337615175057,628.1980299629066,Feature 3,#89CBE7
3729,238.42712657187056,590.4156765873545,Feature 3,#89CBE7
3730,314.0608319109052,599.576047304302,Feature 3,#89CBE7
3731,169.40545257652354,618.7195423992364,Feature 3,#89CBE7
3732,204.511914366098,644.7806573102695,Feature 3,#89CBE7
3733,212.50993202107455,635.842305429127,Feature 3,#89CBE7
3734,175.79129783413717,638.0897032852081,Feature 3,#89CBE7
3735,225.03545868213837,613.3804323382604,Feature 3,#89CBE7
3736,272.1282160981105,676.4285798797879,Feature 3,#89CBE7
3737,200.32186538001253,628.6337126450744,Feature 3,#89CBE7
3738,218.3069921657087,613.0793589473385,Feature 3,#89CBE7
3739,170.4751810222483,636.8955572712282,Feature 3,#89CBE7
3740,193.5716062416608,707.7300765593934,Feature 3,#89CBE7
3741,306.72004719984585,631.2165855766576,Feature 3,#89CBE7
3742,705.0540879788596,643.4997450842812,Feature 4,#C061CB
3743,649.1870192414704,577.2808095779571,Feature 4,#C061CB
3744,685.448142989607,607.6329596617513,Feature 4,#C061CB
3745,653.5824094683755,655.3421579981505,Feature 4,#C061CB
3746,672.4888609779797,640.4817352354556,Feature 4,#C061CB
3747,723.6026176912388,606.8849489156844,Feature 4,#C061CB
3748,700.3141857007907,627.9666474211202,Feature 4,#C061CB
3749,694.47109522231,632.7224242604267,Feature 4,#C061CB
3750,697.9822583178079,622.8901810949588,Feature 4,#C061CB
3751,617.494129145211,635.1096306830261,Feature 4,#C061CB
3752,746.2818744336184,686.978607550677,Feature 4,#C061CB
3753,655.0791672404939,569.5286991240265,Feature 4,#C061CB
3754,632.7439287963871,610.9932497614619,Feature 4,#C061CB
3755,675.0876009772115,614.0851102372372,Feature 4,#C061CB
3756,698.9297613612899,631.1310137098985,Feature 4,#C061CB
3757,619.807321968426,663.4525310145932,Feature 4,#C061CB
3758,704.0523660040236,628.7275239837916,Feature 4,#C061CB
3759,714.8852594359518,623.9325286755154,Feature 4,#C061CB
3760,759.8165218691541,553.0842063667209,Feature 4,#C061CB
3761,732.6342858908446,613.8893697223863,Feature 4,#C061CB
3762,631.4116310580174,554.6528418880109,Feature 4,#C061CB
3763,695.6398565948106,628.7538552123476,Feature 4,#C061CB
3764,712.5995234527707,627.0395391651504,Feature 4,#C061CB
3765,702.3587647837966,653.8084272324667,Feature 4,#C061CB
3766,635.399066700748,651.8599781437856,Feature 4,#C061CB
3767,683.3836911954016,567.4941751909208,Feature 4,#C061CB
3768,631.0445373499614,614.4033858176417,Feature 4,#C061CB
3769,731.4332216865621,575.9351689537687,Feature 4,#C061CB
3770,659.3991686881752,629.0071119301958,Feature 4,#C061CB
3771,758.9157998506463,677.2585918745032,Feature 4,#C061CB
3772,713.7214595912334,632.4736205849206,Feature 4,#C061CB
3773,682.7356927325541,576.0077553245426,Feature 4,#C061CB
3774,707.23455706752,639.7988808809193,Feature 4,#C061CB
3775,677.8128952037061,607.2796016429407,Feature 4,#C061CB
3776,707.6837969733514,668.3281109626159,Feature 4,#C061CB
3777,711.8207851917246,575.3250096918102,Feature 4,#C061CB
3778,734.8110723416529,583.9644732716256,Feature 4,#C061CB
3779,685.1668724108016,679.4209219534753,Feature 4,#C061CB
3780,702.8837740242436,672.1790143944116,Feature 4,#C061CB
3781,675.2390826386361,707.2794978132662,Feature 4,#C061CB
3782,705.8908583994585,627.9364548157696,Feature 4,#C061CB
3783,690.6179648296115,642.0488709265793,Feature 4,#C061CB
3784,707.3919018433105,680.1545934315537,Feature 4,#C061CB
3785,643.8165033812122,638.3051337003544,Feature 4,#C061CB
3786,692.450807815445,626.0595206014992,Feature 4,#C061CB
3787,730.9095833207955,570.6914355168603,Feature 4,#C061CB
3788,690.0610942721539,622.559396003988,Feature 4,#C061CB
3789,674.3764438386469,725.6720430249386,Feature 4,#C061CB
3790,694.9546860292902,575.1471668482978,Feature 4,#C061CB
3791,620.6847081412523,646.2287887306348,Feature 4,#C061CB
3792,704.7767160352981,587.5953651093192,Feature 4,#C061CB
3793,616.3168939722531,661.6119649970461,Feature 4,#C061CB
3794,663.9198130358621,546.8460074040075,Feature 4,#C061CB
3795,749.2708610301592,709.0789891526997,Feature 4,#C061CB
3796,690.2153124453357,640.2836596175229,Feature 4,#C061CB
3797,711.8482867527471,665.7864855566316,Feature 4,#C061CB
3798,689.8975257432461,703.7388014732321,Feature 4,#C061CB
3799,656.8636899371784,725.6911076531105,Feature 4,#C061CB
3800,678.8927319200519,654.2786666521622,Feature 4,#C061CB
3801,701.8104889560932,683.0762931030924,Feature 4,#C061CB
3802,696.3205166044575,637.2371127997337,Feature 4,#C061CB
3803,572.505946235117,576.8731883248732,Feature 4,#C061CB
3804,643.6516689560951,640.8965864824031,Feature 4,#C061CB
3805,649.2619832762027,689.7033174488352,Feature 4,#C061CB
3806,617.141405085407,678.2306491630032,Feature 4,#C061CB
3807,646.5910179640696,597.1866282455272,Feature 4,#C061CB
3808,631.5149213942115,680.4957318986845,Feature 4,#C061CB
3809,666.1946078956066,626.7564388696965,Feature 4,#C061CB
3810,650.3596828435519,620.8049997876203,Feature 4,#C061CB
3811,642.7650335721024,537.2877616793699,Feature 4,#C061CB
3812,653.8371159581906,619.7862019291292,Feature 4,#C061CB
3813,626.7894753959163,539.6513000336747,Feature 4,#C061CB
3814,653.4018714052918,614.4901806253149,Feature 4,#C061CB
3815,660.4220712916087,584.0425530688974,Feature 4,#C061CB
3816,647.6625783493998,567.1253456339055,Feature 4,#C061CB
3817,693.1194574193325,662.8130004779255,Feature 4,#C061CB
3818,681.0033695834081,564.6360268623541,Feature 4,#C061CB
3819,667.6942433614661,657.6533101658374,Feature 4,#C061CB
3820,719.0496150354371,581.7728393450859,Feature 4,#C061CB
3821,605.5976131881312,645.4552578746076,Feature 4,#C061CB
3822,675.7136188929022,646.6534101731843,Feature 4,#C061CB
3823,661.5107845732497,545.2857903446446,Feature 4,#C061CB
3824,676.9437443238313,699.4657114635768,Feature 4,#C061CB
3825,708.9691011656307,604.6798285515199,Feature 4,#C061CB
3826,687.8069390110622,668.410533832265,Feature 4,#C061CB
3827,638.9628502135757,589.5715465409895,Feature 4,#C061CB
3828,640.264358960481,584.5153371412449,Feature 4,#C061CB
3829,690.1715550144028,631.6141025495689,Feature 4,#C061CB
3830,710.9400735336037,626.4184465544857,Feature 4,#C061CB
3831,636.3300162728982,591.3227561642306,Feature 4,#C061CB
3832,616.3454985973934,688.9585833681743,Feature 4,#C061CB
3833,654.8895444460662,697.169212423416,Feature 4,#C061CB
3834,633.8914744379315,605.616355393669,Feature 4,#C061CB
3835,639.783412342962,591.5762731735106,Feature 4,#C061CB
3836,578.3970881595382,606.7302789987334,Feature 4,#C061CB
3837,662.6222773318815,645.8861697821272,Feature 4,#C061CB
3838,641.7178939770532,629.1860881446498,Feature 4,#C061CB
3839,664.7613930829436,586.5815201195478,Feature 4,#C061CB
3840,602.4955247587831,618.34658652066,Feature 4,#C061CB
3841,597.700200064928,608.8167352466122,Feature 4,#C061CB
3842,690.4308746556435,690.9351360196764,Feature 4,#C061CB
3843,733.8921113236298,657.3530675888869,Feature 4,#C061CB
3844,661.7804183973054,650.3434546480202,Feature 4,#C061CB
3845,631.4065798288568,598.329764032237,Feature 4,#C061CB
3846,554.5943189356461,604.431094302741,Feature 4,#C061CB
3847,628.5065040937345,610.5893491616515,Feature 4,#C061CB
3848,625.1470967077602,686.0482254890868,Feature 4,#C061CB
3849,686.5232155684523,657.6573338986007,Feature 4,#C061CB
3850,726.4893545490885,601.667909085363,Feature 4,#C061CB
3851,646.2834811524145,580.5258471170306,Feature 4,#C061CB
3852,613.3916756318882,631.1965385325415,Feature 4,#C061CB
3853,602.1866222275402,640.9221302121006,Feature 4,#C061CB
3854,636.9592144992841,704.801009003118,Feature 4,#C061CB
3855,728.7144802911079,660.0218828668668,Feature 4,#C061CB
3856,675.2404975169,601.1472788826112,Feature 4,#C061CB
3857,590.0201667841818,570.040820584626,Feature 4,#C061CB
3858,684.5286010263486,642.6532962777924,Feature 4,#C061CB
3859,638.1364803812695,583.0937362938718,Feature 4,#C061CB
3860,646.200011839682,622.8348498052505,Feature 4,#C061CB
3861,641.4889914185177,629.1281658788877,Feature 4,#C061CB
3862,582.7484735101293,635.4609892289127,Feature 4,#C061CB
3863,603.8514720851607,594.831625428458,Feature 4,#C061CB
3864,716.6833384244347,570.1302860155904,Feature 4,#C061CB
3865,669.1961492764792,686.9006695981939,Feature 4,#C061CB
3866,628.4092931252849,621.3773262534688,Feature 4,#C061CB
3867,638.0514405453587,617.0836675061215,Feature 4,#C061CB
3868,646.6522604244203,619.6205631323479,Feature 4,#C061CB
3869,675.7232775546502,591.033728354459,Feature 4,#C061CB
3870,613.1680213532192,579.9056052014794,Feature 4,#C061CB
3871,698.5706622849162,627.6179549878459,Feature 4,#C061CB
3872,705.0878674878996,601.0069956065671,Feature 4,#C061CB
3873,631.5695530698471,638.2270281136492,Feature 4,#C061CB
3874,616.8535066687297,638.6939508827041,Feature 4,#C061CB
3875,596.5151692879448,646.0936713226052,Feature 4,#C061CB
3876,618.0107930658346,640.4083801432454,Feature 4,#C061CB
3877,614.3968672214752,627.9934734798346,Feature 4,#C061CB
3878,607.9816930607551,657.0199783874514,Feature 4,#C061CB
3879,573.2289746465657,697.3442782539664,Feature 4,#C061CB
3880,636.2280709582019,635.1891484255043,Feature 4,#C061CB
3881,699.8332777975688,575.562098282333,Feature 4,#C061CB
3882,689.2822884757088,653.9372642923349,Feature 4,#C061CB
3883,630.7146398286143,709.3144320509392,Feature 4,#C061CB
3884,641.5906162588755,631.0250788205786,Feature 4,#C061CB
3885,662.2028687540311,615.3806445946105,Feature 4,#C061CB
3886,669.5599263081567,682.2124319269564,Feature 4,#C061CB
3887,627.4296100596746,620.0326126392146,Feature 4,#C061CB
3888,556.4777317245514,620.1501370670069,Feature 4,#C061CB
3889,629.7815302745705,619.8758802479625,Feature 4,#C061CB
3890,612.0506959691686,622.5392564480189,Feature 4,#C061CB
3891,551.6031054135345,650.0266338851967,Feature 4,#C061CB
3892,641.6251196693238,608.1809486218674,Feature 4,#C061CB
3893,685.6192847308841,641.4698557308221,Feature 4,#C061CB
3894,575.3717918006625,630.6381001418397,Feature 4,#C061CB
3895,582.6457287818218,630.7007110810075,Feature 4,#C061CB
3896,681.5129612076091,640.1909835296509,Feature 4,#C061CB
3897,573.1625439953958,564.3428098285175,Feature 4,#C061CB
3898,633.2720309482731,627.552537657263,Feature 4,#C061CB
3899,553.4370931484649,579.6368325631022,Feature 4,#C061CB
3900,537.2197972347282,595.8034197878911,Feature 4,#C061CB
3901,570.2458845309463,702.436818311661,Feature 4,#C061CB
3902,714.7635178520587,595.7581865099735,Feature 4,#C061CB
3903,613.1101624018434,658.7947545445884,Feature 4,#C061CB
3904,646.3301473612316,603.6539183532208,Feature 4,#C061CB
3905,644.3027167422651,636.739520281832,Feature 4,#C061CB
3906,676.3261438121302,627.7145150739021,Feature 4,#C061CB
3907,583.8946500614145,589.462040211328,Feature 4,#C061CB
3908,663.6960562250432,600.753197740619,Feature 4,#C061CB
3909,601.8797158322432,625.1340267208865,Feature 4,#C061CB
3910,685.5329967252653,595.5026003076628,Feature 4,#C061CB
3911,584.1841378170683,553.7522776825543,Feature 4,#C061CB
3912,664.8643838746707,562.1197628150995,Feature 4,#C061CB
3913,605.0648947407725,606.2075515470888,Feature 4,#C061CB
3914,628.0769783252532,659.2386515911599,Feature 4,#C061CB
3915,604.6659397332651,623.8543267290471,Feature 4,#C061CB
3916,648.3266432285764,569.3579914485042,Feature 4,#C061CB
3917,654.7536031736323,714.4940328555876,Feature 4,#C061CB
3918,570.5755021777181,643.0845430728517,Feature 4,#C061CB
3919,600.6058429503234,613.136693533563,Feature 4,#C061CB
3920,631.0810642306446,560.8425092922618,Feature 4,#C061CB
3921,598.5078141370753,624.0858041047119,Feature 4,#C061CB
3922,611.6441260170975,632.3338932858044,Feature 4,#C061CB
3923,570.5739077406384,597.137801523375,Feature 4,#C061CB
3924,630.7103637946282,628.1646457636489,Feature 4,#C061CB
3925,606.5728135469469,618.1323126020465,Feature 4,#C061CB
3926,708.0062757377366,664.7031571069537,Feature 4,#C061CB
3927,697.7855271897922,675.6811965757632,Feature 4,#C061CB
3928,614.7833327476209,624.0951454751219,Feature 4,#C061CB
3929,627.3316485242741,683.6310969083561,Feature 4,#C061CB
3930,582.6840937594657,570.4124084070457,Feature 4,#C061CB
3931,624.9892106422832,612.81402165811,Feature 4,#C061CB
3932,613.4738366405992,703.5065465126614,Feature 4,#C061CB
3933,597.2012808108262,618.5126100810037,Feature 4,#C061CB
3934,625.5004829909074,623.5088974311161,Feature 4,#C061CB
3935,624.9790792844674,596.3009701861896,Feature 4,#C061CB
3936,672.7870624040692,639.5535138743494,Feature 4,#C061CB
3937,643.9920782329472,625.0862462687431,Feature 4,#C061CB
3938,641.8681165119683,651.2313927430198,Feature 4,#C061CB
3939,623.8615564770887,548.0878179519227,Feature 4,#C061CB
3940,682.1885413685264,563.66499464041,Feature 4,#C061CB
3941,632.5781683000898,673.044832487886,Feature 4,#C061CB
3942,619.1308099193934,629.7783497408684,Feature 4,#C061CB
3943,649.557242551271,599.835894852758,Feature 4,#C061CB
3944,615.1938992314617,698.3532298367485,Feature 4,#C061CB
3945,583.9667401803457,643.5656476061182,Feature 4,#C061CB
3946,602.7750752670468,638.6770144843446,Feature 4,#C061CB
3947,575.0966960604509,596.1361640923499,Feature 4,#C061CB
3948,522.0972813929932,608.1554404611296,Feature 4,#C061CB
3949,608.1995553079973,610.1536288362254,Feature 4,#C061CB
3950,608.1093226829344,597.8099214914934,Feature 4,#C061CB
3951,637.5434323706929,629.0207998706662,Feature 4,#C061CB
3952,538.7419700670616,630.7225501469034,Feature 4,#C061CB
3953,578.1101666602982,529.8609761416068,Feature 4,#C061CB
3954,604.4475158569452,612.8318147109896,Feature 4,#C061CB
3955,693.6559572376624,577.9772881234882,Feature 4,#C061CB
3956,586.5903722727508,641.4546810559954,Feature 4,#C061CB
3957,586.07930225287,688.3649401826704,Feature 4,#C061CB
3958,601.3772944398415,629.186244083354,Feature 4,#C061CB
3959,597.0450902204832,586.8070005715243,Feature 4,#C061CB
3960,682.565178762691,675.2305950634361,Feature 4,#C061CB
3961,646.4734767629884,626.2503959197463,Feature 4,#C061CB
3962,599.9314120465514,580.4889030875331,Feature 4,#C061CB
3963,537.7087475651578,583.1530016494527,Feature 4,#C061CB
3964,522.6790664753878,668.5287890004362,Feature 4,#C061CB
3965,615.9362076089628,638.2582293069127,Feature 4,#C061CB
3966,614.9484164387176,640.2611308227293,Feature 4,#C061CB
3967,639.3751746120346,600.6105436252815,Feature 4,#C061CB
3968,540.6400112064476,634.6673296002414,Feature 4,#C061CB
3969,640.0014424239206,695.2406230037845,Feature 4,#C061CB
3970,636.4938845180932,698.178027157554,Feature 4,#C061CB
3971,702.3492522398503,614.8298073448959,Feature 4,#C061CB
3972,525.5861871679663,636.9497487359137,Feature 4,#C061CB
3973,645.016345156967,636.1124923173886,Feature 4,#C061CB
3974,654.5319666247171,651.2414838401695,Feature 4,#C061CB
3975,615.4051937862714,652.9557010129348,Feature 4,#C061CB
3976,568.0762147197702,544.7553876325911,Feature 4,#C061CB
3977,639.1841347020403,572.6963587758597,Feature 4,#C061CB
3978,632.0989274249378,541.3508592196781,Feature 4,#C061CB
3979,651.9280725343223,617.5359318656148,Feature 4,#C061CB
3980,603.9779335744996,639.0258731962236,Feature 4,#C061CB
3981,579.937983307417,611.0589010452552,Feature 4,#C061CB
3982,642.4199389656188,572.7374618889698,Feature 4,#C061CB
3983,564.47741102298,674.270247155166,Feature 4,#C061CB
3984,610.6044320741796,625.453844801736,Feature 4,#C061CB
3985,581.7295044883155,624.004929682059,Feature 4,#C061CB
3986,620.892809705367,559.595891513973,Feature 4,#C061CB
3987,597.7218230447064,581.3628555772435,Feature 4,#C061CB
3988,669.7486780728632,654.2889091749048,Feature 4,#C061CB
3989,626.0572859581785,564.6397429991812,Feature 4,#C061CB
3990,699.8311544186283,651.8556479022313,Feature 4,#C061CB
3991,594.1505582265722,525.4327110190657,Feature 4,#C061CB
3992,613.2624306694169,528.4531205645033,Feature 4,#C061CB
3993,621.078273439715,540.5577395748586,Feature 4,#C061CB
3994,590.7741669557664,603.4405146329227,Feature 4,#C061CB
3995,614.3203277653174,642.6127180529293,Feature 4,#C061CB
3996,631.7882165949577,602.4982495167494,Feature 4,#C061CB
3997,642.4722486203108,543.8928415885011,Feature 4,#C061CB
3998,573.371163286154,557.2598261219737,Feature 4,#C061CB
3999,525.6864890310543,594.0890198756294,Feature 4,#C061CB
4000,615.9740219606814,625.0243371805412,Feature 4,#C061CB
4001,597.8686327144674,599.4489287036446,Feature 4,#C061CB
4002,633.0646866753397,695.7745627248768,Feature 4,#C061CB
4003,592.0135143727148,677.7660642694711,Feature 4,#C061CB
4004,651.3135283796205,535.3314205953718,Feature 4,#C061CB
4005,678.6704878918938,630.7994542890308,Feature 4,#C061CB
4006,616.485620934755,616.2766988135891,Feature 4,#C061CB
4007,604.6244264554451,615.1567413419517,Feature 4,#C061CB
4008,617.1030967398208,614.8211982776627,Feature 4,#C061CB
4009,573.7660624964506,690.4996248357862,Feature 4,#C061CB
4010,581.7907422530583,638.4124892256672,Feature 4,#C061CB
4011,621.2476527173405,550.4807460782118,Feature 4,#C061CB
4012,613.3009359308628,617.7681874392755,Feature 4,#C061CB
4013,572.3361457791266,590.5097032606873,Feature 4,#C061CB
4014,582.708675590453,669.1976355205571,Feature 4,#C061CB
4015,613.7912349954943,622.0936202209512,Feature 4,#C061CB
4016,595.5049837406626,687.9409306331345,Feature 4,#C061CB
4017,615.4910057733567,704.3327234469083,Feature 4,#C061CB
4018,627.591968775268,628.186403507715,Feature 4,#C061CB
4019,599.5734812577963,562.3729002090863,Feature 4,#C061CB
4020,631.93822478111,612.966527593703,Feature 4,#C061CB
4021,634.211855690402,644.1415073700892,Feature 4,#C061CB
4022,660.559862097738,574.6158720839862,Feature 4,#C061CB
4023,609.8380065317107,608.5726372203012,Feature 4,#C061CB
4024,621.3075271103526,629.2881084438997,Feature 4,#C061CB
4025,621.9434941948015,607.7984934186202,Feature 4,#C061CB
4026,592.8258703802967,673.9182339619996,Feature 4,#C061CB
4027,682.4244684040954,567.4236034470213,Feature 4,#C061CB
4028,624.5648523165937,665.4577471767087,Feature 4,#C061CB
4029,697.4897351271073,554.5826565569599,Feature 4,#C061CB
